Id,GroupId,MatchId,Assists,Boosts,Damage,TotalKnocks,HeadshotKills,Heals,KillPoints,Kills,KillStreaks,LongestKill,MatchDuration,MatchType,NumGroups,RankPoints,Revives,RideDistance,RoadKills,SwimDistance,TeamKills,VehicleDestroys,WalkDistance,WeaponsAcquired,WinPoints,WinPercentage
89b99eda04a63d,261c18a6dd8295,c76049db597b40,1,0,89.8,1,0,4,0,1,1,246.7,2113,duo,46,1491,2,3390,0,0,0,0,3413,9,0,0.8913
4da24c2792c3fc,81f5f1a05f0399,ed321ef7082d1f,0,0,398.4,0,1,0,0,3,2,54.61,1431,solo-fpp,92,1513,0,0,0,0,0,0,149,2,0,0.4783
53e9d7aed5cd72,9af3d751dec26e,015ab9741f95f0,0,2,0,1,0,2,0,0,0,0,1364,squad-fpp,29,1526,0,0,0,0,2,0,169.5,3,0,0.4138
751d4916e02c7c,f1d428a4b98ba1,5ae3a69bef506e,0,0,0,0,1,0,0,1,1,0,1828,squad,27,1473,1,2214,0,0,0,0,914.8,5,0,0.5769
988d3d80ea63af,f058996e59c17f,c0c2f09883d3c3,0,0,33.39,0,0,0,0,0,0,0,1668,squad,25,1491,0,0,0,0,0,0,418.8,1,0,0.2222
574e1d095af162,06a43b46806b82,768d58b1a9622a,0,1,0,0,0,1,1360,0,0,0,1955,squad-fpp,32,-1,0,4527,0,390.1,0,0,2446,5,1591,0.6774
a0891430d47060,de893337167a00,bc4cb2ea1d27ab,0,0,53.44,0,0,0,0,0,0,0,1899,duo,46,1494,0,0,0,0,0,0,301.4,3,0,0.234
c8dc7ccbf2304c,22a9e9d082fb96,8bfd53af974609,0,1,134.1,2,1,1,0,1,1,17,1365,squad,28,1469,0,0,0,0,0,0,1711,3,0,0.5
f4436aa4226f0b,37f54579f95d78,c80c770ec2b4f0,0,0,79.98,0,0,0,1047,0,0,0,1437,duo,45,-1,0,0,0,0,0,0,197.6,3,1485,0.1522
1d0adba9af54b9,95f84c9bdb6b20,4d930bdbadc4b3,1,6,90.81,3,0,6,0,0,0,0,1820,squad-fpp,28,1474,2,7238,0,0,0,1,1736,5,0,0.7857
876e22fdbf750e,51f50e51563100,21eaea6ce44470,0,0,100,1,0,0,0,0,0,0,1743,squad-fpp,28,1519,0,0,0,0,0,0,74.14,1,0,0
5938a51b35286a,79f473ab4e8805,330a72b46d281c,1,0,33.77,0,0,1,1443,1,1,39.01,1436,duo,50,-1,0,0,0,0,0,0,2010,4,1617,0.9388
896ae56063c947,de88f8e41ded5b,7890b24285be75,0,0,0,0,0,0,0,0,0,0,1301,duo-fpp,47,1425,0,0,0,0,0,0,16.49,0,0,0.3542
133864963df0fe,2627027fa7fe4a,9775a115f5cee4,1,2,252.5,2,0,4,0,3,2,113.6,1362,duo-fpp,48,1490,1,0,0,64.44,1,0,2576,3,0,0.875
8a5cc437a7ddba,845bb453c6c073,a4528f253c1cfa,0,0,233.8,2,0,6,1362,2,1,26.69,1886,squad,27,-1,0,4013,0,0,0,0,542.6,1,1425,0.1111
bb07f1bf552c5b,cafd1848f6eecf,959af837d60e55,0,0,0,0,0,0,0,0,0,0,1442,solo,91,1500,0,0,0,0,0,0,39.31,0,0,0.0851
65c500b4d7fcca,51b14333311800,ba5fec3966e875,0,1,0,0,0,0,0,0,0,0,1961,duo-fpp,47,1486,1,0,0,0,0,0,408.7,2,0,0.1489
f94b3c79ec8bbe,9628de1ceed1d8,a640e418b33d04,1,4,470.3,3,1,1,0,4,2,67.68,1393,squad-fpp,28,1488,1,0,0,0,0,0,2655,6,0,0.963
e7ebf495677a1d,d348c9efc13fe6,9e11d6ae3571b9,0,2,109,0,0,0,1228,0,0,0,1855,duo-fpp,43,-1,0,4230,0,65.42,0,0,3330,4,1581,0.8636
2cfb347eacd3b7,3905156ef77ad9,77f8be1bf029fb,1,0,275.2,3,0,0,1086,2,1,38.32,1289,squad-fpp,28,-1,1,269.1,0,0,0,0,1962,6,1498,0.5714
9ade8fd1744dd4,073e6167cc50fd,f24ddf1bd9697d,0,0,75.24,0,0,0,0,0,0,0,1773,squad,27,1424,0,1116,0,0,0,0,1806,4,0,0.4615
8f993d894d007a,82f4b1f9e138b5,10dc218c0a7b0f,0,0,0,0,0,0,1096,0,0,0,1367,squad,28,0,0,0,0,0,0,0,23.17,0,1423,0.0357
e48deac8c0813e,d404b262c619d6,d54741fadaf1f8,0,1,43.86,0,0,0,1210,0,0,0,1357,solo-fpp,94,-1,0,0,0,0,0,0,130,2,1425,0.5053
b543aa9a32c756,d5705692754eb6,4a9d738da377cc,0,0,0,0,0,0,0,0,0,0,1379,solo-fpp,94,1530,0,0,0,0,0,0,1406,3,0,0.5895
44413f5c16c3b1,d6d8b7cb58f37d,956055b424096f,0,1,284.8,1,1,1,1124,1,1,152.8,1854,squad,26,-1,0,3036,0,0,0,0,1913,3,1464,0.6923
f6c227d018b1c2,a0351f2f19f128,de2f69ee694142,0,0,0,0,0,0,0,0,0,0,1727,solo-fpp,89,1494,0,0,0,0,0,0,7.554,0,0,0.0435
9edc118ab2a733,3aaffb6d23e50f,fbd8a189c2aa76,0,1,0,0,0,1,0,0,0,0,1357,squad,29,1438,0,0,0,0,0,0,473,4,0,0.2069
4c8787f3093886,ddb64151f848f0,e5b6673ddce231,0,0,109.7,0,0,2,0,2,1,43.52,1883,solo,95,1466,0,285.8,0,0,0,0,668.3,5,0,0.4227
be90ad4780aab5,75213566e5ed7d,f8a3eb1f40c0c2,1,4,133.8,0,0,5,0,1,1,1.331,1457,duo,48,1523,0,741.5,0,19.66,0,0,3337,5,0,0.9388
98262a865a7c0d,6922db15653108,d6577c75de69f1,0,1,19.35,0,0,1,0,0,0,0,1378,squad-fpp,29,1500,0,0,0,0,0,0,1658,4,0,0.8571
db80dd20ba07f5,04ba5865c6529e,0528bbc9f7bef4,0,0,21.6,0,0,0,1025,0,0,0,1943,squad-fpp,27,-1,0,0,0,0,0,0,17.07,1,1503,0
f89f070694e909,0e7026597915e6,432fcd1374c0c4,0,0,62.7,1,0,0,0,2,2,56.68,1192,squad,26,1465,0,0,0,0,0,0,329,1,0,0.32
91dc0c95c91f4e,8d7e1d7a0652d9,6f70246a335e6b,0,0,0,0,0,0,0,0,0,0,1902,solo-fpp,94,1505,0,4789,0,0,0,0,1120,3,0,0.4688
17fd25ef92c5ed,9ae665aa9646e2,0a3334bab5cac7,0,0,0,0,0,0,0,0,0,0,1469,solo-fpp,87,1449,0,0,0,0,0,0,200.6,6,0,0.3523
d993aecb4bfe96,1bd8af8775224f,8f174ab859c9ff,0,3,220.3,0,1,1,0,3,1,92.73,1413,solo-fpp,87,1514,0,0,0,0,0,0,2530,10,0,0.9889
09ebf86cc5149b,df468206cd98fe,308804915fb56f,1,2,51.08,1,0,4,0,1,1,11.77,1929,duo-fpp,47,1483,0,0,0,0,0,0,202.4,2,0,0.4375
ae1d8f3405403b,a9aa25f5eacb0f,6cc5e3af737188,0,1,100,0,0,1,0,1,1,10.68,1488,solo-fpp,93,1477,0,0,0,0,0,0,921.2,2,0,0.7368
e8117ad26af271,b36917b0d134e6,fb5d9746b765da,0,0,0,0,0,0,1437,0,0,0,1397,solo-fpp,95,-1,0,0,0,0,0,0,437.5,3,1522,0.4526
520fde8c5fe3a8,a305755852d062,504a8d627d640d,0,0,169.1,1,0,0,0,1,1,13.74,1870,squad-fpp,25,1492,0,0,0,0,0,0,245.8,3,0,0.0769
7b8802db3d560e,b53312e2afa239,2dd1f3f443dcc9,2,2,106.7,1,0,0,1249,0,0,0,1358,squad-fpp,31,-1,0,0,0,101.4,0,0,1652,3,1533,0.7
d1f525f1e237f4,d45f1a797f95d2,784889e9b79717,0,0,0,0,0,0,0,0,0,0,868,crashfpp,45,1500,0,0,0,0,0,0,0,0,0,0
ef918323e7583e,c4e4bd861f9b30,6332e8d5ecbcce,0,9,907.2,0,3,5,0,8,2,87.83,1395,solo-fpp,95,1574,0,0,0,0,0,0,3092,4,0,1
4ad555a9871ca6,49825c04321ada,ffbf1ada7d7c7c,0,0,0,0,0,0,1000,0,0,0,1487,squad,28,-1,0,0,0,0,0,0,167.5,3,1500,0.0714
9d865728682986,c3984571c8a1c2,1bbe7268112496,0,1,195.9,1,2,0,1121,3,1,25.79,1402,squad-fpp,31,-1,0,0,0,0,0,0,2444,4,1506,0.9
7b6f67a905bd82,7bf2779c3fc60c,5d0d3301954af4,0,0,0,0,0,0,0,0,0,0,1367,squad,22,1484,0,0,0,0,0,0,0,0,0,0
0708696ca8ae27,b5bc4c3ee7b882,615ae16e0a4b3f,0,0,83.4,0,0,0,1679,0,0,0,1315,squad-fpp,26,-1,0,0,0,0,0,0,168.4,3,1624,0.7308
4780391d644b7b,2641b63f5c248a,ab4a13c322fdd9,0,0,33.11,0,0,0,0,0,0,0,1361,duo,46,1497,0,0,0,0,0,0,1033,1,0,0.3404
a65d8a22427e9f,de9cc6b1fd3c4c,867badd8bab3e6,0,0,60.03,0,0,0,0,0,0,0,1982,squad-fpp,25,1449,0,0,0,0,0,0,211.9,3,0,0.1923
de305f0554153c,0b5aeebb56c12a,43dc4dbdbd0bb8,0,3,0,0,0,3,0,0,0,0,1799,squad-fpp,26,1500,0,2592,0,0,0,0,1431,11,0,0.5769
b27cacd7a23f20,72a427653b6698,6d0d3d8b6f8171,0,6,148.7,1,0,8,0,2,1,41.96,1388,squad-fpp,25,1422,0,0,0,0,0,0,3017,6,0,0.75
7352cab7cf13c3,efb8a6069862c0,2d06c3a9b6fbac,0,10,476.4,0,4,14,0,4,1,23.86,2128,solo,91,1646,0,11670,0,0,0,0,2568,5,0,0.9892
dce5b1c6497e36,fcbd0126a09ee4,fb21add506611d,0,2,147,1,0,0,1014,0,0,0,1441,squad-fpp,30,-1,1,1635,0,156.6,0,0,2638,5,1506,0.931
b13fcd624cdbc8,10e674207e12e1,2cad837c3e6d46,0,0,68,0,0,0,1706,0,0,0,1308,squad-fpp,27,-1,0,0,0,0,0,0,40.9,1,1603,0.5357
377d1642db524a,9f106b28c06b55,676a44ff3fd3e5,0,0,0,0,0,0,0,0,0,0,1816,duo-fpp,46,1475,0,0,0,0,0,0,55.71,1,0,0.0213
b57e802e1d1c58,8c206b9b1719b4,3b967c6a312b95,0,0,100,1,0,0,1459,0,0,0,1379,squad-fpp,28,-1,0,0,0,0,0,0,178.5,2,1455,0.1852
9be0e254a6f3f6,ace2742eee75a3,371407bec49de0,0,6,62.76,0,0,5,1132,0,0,0,1786,squad-fpp,28,-1,0,7360,0,0,0,0,1744,4,1507,0.8966
d712e27a1a5e3e,6d5270afb2a09f,91fdf3ce70d7b7,1,4,196.2,2,0,8,1026,2,1,10.5,1415,duo,46,-1,1,517.7,0,0,0,0,2483,7,1492,0.8333
bc8fa550018289,f8787fae6b8ab0,e9d837f22cecba,0,0,0,0,0,0,1215,0,0,0,1416,squad-fpp,26,-1,0,0,0,0,0,0,32.4,1,1527,0
fa4f71caab32bf,63d401296710c8,8c1b8db37540b1,3,0,289.8,2,0,0,1301,2,1,8.709,1403,squad-fpp,29,-1,1,0,0,0,0,0,730.6,5,1480,0.5
2ad2b944c75cc5,00c3da792f772d,2825929973c9b1,0,0,0,0,0,0,1177,0,0,0,1655,squad,26,-1,0,0,0,0,0,0,129.1,1,1495,0.037
3b7b134a0fe681,4f301d2fc73c2f,6f0e3d62805635,0,0,170.1,0,1,0,0,1,1,16.69,1380,duo-fpp,47,1483,1,0,0,0,0,0,503.7,4,0,0.4681
048901b3bead91,c59dac1ec4af81,dbbef766c9ae6c,1,3,45.63,0,0,5,1094,0,0,0,1368,squad-fpp,29,-1,0,0,0,0,0,0,1439,4,1474,0.6786
704708bf3a40d5,9e4dbd321844dd,6ce2a513a4a067,0,0,170.9,2,1,0,0,2,1,133.3,1357,squad-fpp,25,1553,0,0,0,0,0,0,495.1,2,0,0.2
786c2ff0990648,009955e6338b3b,c7664989d28320,0,4,150.5,1,0,7,0,2,2,32.71,1760,squad-fpp,28,1509,1,5748,0,0,0,0,3504,5,0,0.9643
707d81657b5d95,f16ccb1ec6ac5b,aa81560d645826,0,0,0,0,0,0,0,0,0,0,1769,squad-fpp,28,1500,0,0,0,0,0,0,65.22,1,0,0.1034
b93c170f159a64,99d60719b1d21d,ec399321c1b19d,0,0,0,0,0,0,0,0,0,0,1912,squad-fpp,29,1437,0,0,0,0,0,0,175.7,1,0,0.1071
a62093fa989857,269a133db96036,cc3481db7df3f9,0,1,0,0,0,1,0,0,0,0,1975,squad-fpp,26,1431,0,6469,0,10.7,0,0,1975,6,0,0.6296
b1ff5dec064311,9828c742feb839,ca5d7341f304eb,0,0,248.7,2,0,0,0,3,2,14.65,1298,squad-fpp,26,1485,1,0,0,0,1,0,165.7,3,0,0.1923
e22cacf3590680,9bb88fb5e852e2,ef6e7e106bacc4,0,0,219,1,0,0,0,0,0,0,1868,squad-fpp,30,1167,0,1360,0,0,0,0,1330,4,0,0.3793
5ab17fb1918488,ce9a2d25b9daf3,03d911556054da,0,0,0,0,0,0,0,0,0,0,1381,squad-fpp,25,1335,0,0,0,0,0,0,0,0,0,0
6bad9e9b1e6c2a,99e3d34a8de5eb,fd98414596ee46,0,0,54.6,0,0,0,0,0,0,0,1837,solo-fpp,92,1497,0,0,0,0,0,0,70.18,2,0,0.1489
4247441541c821,635d53dc95ce9e,717b3bd4fb3807,0,0,257.3,1,0,0,1295,0,0,0,1426,squad-fpp,26,-1,1,0,0,0,0,0,923.8,7,1572,0.6538
12c33b7a5e5520,ab36a00e62f408,9ac88ad9e2d890,0,0,36.18,0,0,0,0,0,0,0,1750,squad-fpp,24,1551,0,81.05,0,0,0,0,1691,4,0,0.6923
1f5e2f9632d2bc,dae3e997bf7b1c,ba92452be1db23,0,4,187,0,1,2,0,2,1,15.5,1518,solo-fpp,92,1510,0,0,0,59.12,0,0,2870,3,0,0.967
00662f1f99523f,e1cdf0849e5e5f,25798718917fa2,1,4,497,2,2,2,0,6,2,417,1384,duo-fpp,46,1371,0,0,0,0,0,0,1656,8,0,0.9787
4d168da74b2936,0251dd2e5221ec,1cfad515d06296,0,0,0,0,0,0,1262,0,0,0,1274,squad-fpp,26,-1,0,0,0,0,0,0,218.3,3,1489,0.1154
2ec493b5c56843,c29ee9215ebf4c,0859e855c5bede,0,0,0,0,0,0,0,0,0,0,1350,squad,26,1482,0,0,0,0,0,0,47.63,2,0,0.08
5facf96bc1427c,6a6face94d1034,64c60d603f92bb,1,0,133.1,1,0,0,0,1,1,12.7,1365,squad-fpp,27,1323,0,0,0,0,0,0,78.14,1,0,0.4444
a3663539575c8e,214ff6852829aa,08991276106d20,0,0,0,0,0,0,0,0,0,0,1892,solo-fpp,95,1485,0,0,0,0,0,0,220.6,4,0,0.375
e7adce66b45c3b,8698f9459d4f1e,c7595db9c1cec4,0,2,208.9,0,0,0,0,1,1,3.049,1325,squad-fpp,24,1466,1,0,0,0,0,0,1665,6,0,0.5833
7b111f84caec90,63d88f211f8d58,b703043844bb1f,0,0,111.4,1,0,0,0,2,1,17.48,1749,duo,44,1540,0,0,0,0,0,0,213.4,2,0,0.1333
4690c5f75e22b2,d9750ed3976569,0546da5aa4975d,0,0,189.5,0,0,0,0,1,1,1.727,1467,solo-fpp,93,1563,0,0,0,0,0,0,1080,6,0,0.5638
e53f87973f16be,e7b1e32259fd87,d457ad5f13cfb4,0,0,18,0,0,0,1225,0,0,0,1914,solo,90,-1,0,0,0,0,0,0,84.08,0,1590,0.022
d5f776baf6868a,cc85d779bd3941,242149c095e56a,1,0,0,0,0,1,0,0,0,0,1854,duo,47,1490,0,0,0,0,0,0,326.2,5,0,0.234
2aed71cfd36e7f,c6e699a280f2a6,bbbed73da58547,0,2,0,0,0,0,1414,0,0,0,1383,squad,28,-1,0,0,0,0,0,0,2854,5,1598,1
5666c7ce693329,1bf2916f34a989,987d51e29e46d2,0,1,0,0,0,2,0,0,0,0,1511,squad-fpp,25,1476,0,0,0,0,0,0,2538,5,0,0.9167
c9b2207cfcd181,0eb51747d6afac,b0a431ce8ebcfa,0,0,0,0,0,0,1263,0,0,0,1917,squad-fpp,29,-1,0,0,0,0,0,0,22.69,1,1444,0.0357
41fa325f703ef2,3c59443cb466dc,ff18a39e351231,0,0,159,2,1,0,0,2,1,106,1867,duo-fpp,44,1473,0,0,0,0,0,0,128.3,4,0,0.1111
cc3c74dd122c54,a2bf41b3a36b30,0ca7ae6d28f4dd,1,0,0,0,0,0,0,0,0,0,1840,squad,27,1500,0,4558,0,0,0,0,1210,4,0,0.3929
011f299532c4a5,df2479e58355cd,b53cbe15081e20,0,0,0,0,0,0,0,0,0,0,1436,duo-fpp,48,1495,0,0,0,0,0,0,0,0,0,0
eb2d54662e29b1,d55c2a2750cf9c,5134b69f124f93,0,0,100,0,0,2,0,1,1,10.29,1385,solo-fpp,85,1500,0,0,0,0,0,0,104.4,2,0,0.2442
f7a063702e94d8,79599d7aca3b90,196bd4e4c5f830,0,5,200,0,1,1,0,2,1,43.97,1405,solo-fpp,87,1529,0,0,0,0,0,0,2520,6,0,0.9886
bfa8e26078e58f,fcfb50cc0a13ae,dcf72552bd4c45,0,0,0,0,0,0,1182,0,0,0,1380,squad-fpp,31,-1,0,0,0,0,0,0,36.35,1,1450,0.1
7f596038f17b68,607cc34c1be87b,854133720dacd0,0,0,50,0,1,2,0,1,1,14.5,1768,squad-fpp,29,1514,1,0,0,0,0,0,559.3,3,0,0.3103
8381eb1872ed21,c41d13052b5e36,b0ef753f6b88c6,0,0,193.3,1,1,0,0,1,1,13.63,1399,squad-fpp,27,1527,0,0,0,0,0,0,174.8,4,0,0.2222
dab53a18cad9ed,7d9ceda6fd286e,6cb82791f466be,0,0,125.8,1,0,0,0,1,1,9.129,1842,duo-fpp,47,1538,0,363.9,0,0,0,0,1508,7,0,0.5532
79feb6131233ea,801194e715f267,226c86599ae538,1,1,81.63,0,0,0,0,0,0,0,1438,squad,27,1415,0,0,0,0,0,0,1323,2,0,0.5769
dfbc03cfa499b4,4141766cc4db57,1f522e03ae9f2b,0,0,60.2,0,0,0,1116,0,0,0,1371,duo-fpp,48,-1,0,0,0,0,0,0,91.73,4,1520,0.1875
73cf76e027932c,01642a4ba1b1fc,b3bc3bb34975dd,0,1,36.69,0,0,0,0,0,0,0,1993,squad-fpp,26,1465,0,4066,0,0,0,0,1207,4,0,0.48
8ffc285440a483,da15b6e36d5eef,e6c51dc5159df0,0,0,0,0,0,0,1541,0,0,0,1366,solo-fpp,95,-1,0,0,0,0,0,0,33.62,1,1432,0.1789
c8310515d6759d,eb0b9e2186e7ce,1826f8b1db7436,1,8,323.7,2,0,3,1448,2,1,12.95,1875,squad-fpp,27,-1,1,0,0,0,0,0,4093,5,1516,0.8846
f9b7221080c437,36ec32f96d4399,4357c4f1cef4b6,0,0,103.8,0,0,0,0,0,0,0,1858,duo-fpp,46,1513,0,0,0,0,0,0,1501,3,0,0.3696
0130262e8a7931,17016a3124a5b3,0e7f7618408514,0,0,0,0,0,0,0,0,0,0,1893,duo-fpp,43,1511,0,0,0,0,0,0,67.43,1,0,0.0682
bb92724a86ebb8,2e1e510487a38f,a1005229eeb4a5,0,3,523.8,6,1,0,1537,4,1,29.76,1300,squad,24,-1,0,0,0,0,0,0,1047,2,1511,0.4
b21ac23343d3dc,6581ae92b3712c,ff6af407b77b57,0,0,23.22,0,0,1,0,0,0,0,1315,squad-fpp,27,1508,0,0,0,0,0,0,421.4,2,0,0.5
631fbb049ee368,24de1e743b5727,c7da8339a68e90,0,0,204.2,0,1,1,1286,1,1,21.98,1822,squad-fpp,27,-1,0,0,0,0,0,0,519.9,4,1579,0.3448
907248c99709fc,0bd3c347706288,029af21ece3a8f,0,0,100,1,0,0,0,0,0,0,1275,squad-fpp,26,1330,0,0,0,0,0,0,62.47,1,0,0.08
b66d7b8aaa7613,51c8848b9f9c44,428639064f2aed,0,0,0,0,0,0,0,0,0,0,1391,squad,25,1370,0,0,0,0,0,0,5.627,1,0,0
538b782490adf0,a76836a3db214f,2fbf73138a3b4b,0,0,169.1,1,0,0,1118,0,0,0,1948,squad,25,-1,0,0,0,0,0,0,1974,5,1519,0.48
e7e40cd19d44ed,f183ba14318c8d,945ce47c2f6470,1,5,399.4,2,1,2,1564,2,1,17.23,1426,squad-fpp,26,-1,0,334.9,0,0,0,0,2820,2,1480,0.6923
8ff1ee57239929,c8b3549e3b7a47,74f7a46cb1cbe9,2,3,508.6,2,1,4,0,3,2,131.2,1353,squad-fpp,26,1647,0,0,0,0,0,0,3021,6,0,1
5636137f501912,273850b418c57f,90b1128dc00b81,0,0,211.6,0,1,0,1595,2,1,12.53,1396,solo-fpp,96,-1,0,0,0,0,0,0,167.7,4,1399,0.3673
b11967bb66c7a4,52822428057fab,9401acbd7466ec,0,0,66.88,0,0,0,1052,0,0,0,1876,duo-fpp,44,-1,0,0,0,0,0,0,197,2,1501,0.1333
d1530897153ddf,4cd9e4c3419c5a,f808eadc82f80b,0,4,36.88,0,0,3,1163,0,0,0,1386,squad-fpp,30,-1,0,3500,0,0,0,0,1986,5,1451,0.7241
f96bc085ad990a,779c459050f7f7,b8db5a96c526e1,0,2,472,3,1,5,0,4,2,91.82,1382,duo-fpp,45,1509,0,1168,0,0,0,0,1919,6,0,0.8444
6a33f748e84a88,6a946134d4d00a,c5d83d9f45b0f6,0,0,25.8,0,0,0,0,0,0,0,1779,duo-fpp,44,1470,0,0,0,0,0,0,438.7,5,0,0.3125
0a20c44a5a0dce,c5ebfadecfb004,a68c8ab138dc67,0,1,540,3,2,5,1436,4,2,68.9,1347,duo-fpp,48,-1,1,1695,0,4.964,0,0,2154,7,1515,0.8936
958cffdb82e043,5e2b6c8721fafd,3cb555d6b5b00d,0,0,100,1,0,0,0,1,1,21.69,1839,squad,27,1459,0,0,0,0,0,0,138,4,0,0.0357
22167e4497e785,89e5fce8a5b821,88e0c12586711e,0,0,52.9,0,0,0,1362,1,1,12.56,1357,duo-fpp,48,-1,0,0.0637,0,0,0,0,1861,5,1485,0.6383
4e8c32dc6281dd,025176260f798d,adea0224677621,0,0,66.27,0,0,0,0,0,0,0,1978,squad-fpp,31,1480,0,0,0,0,0,0,775.2,4,0,0.3
bb873bd2143733,f89ca793271daa,eaa11df4d09c1f,0,1,200,2,1,5,0,2,2,10.56,1368,squad-fpp,29,1500,0,0,0,0,0,0,100.5,3,0,0.3214
aeb74f6a59df57,b728041c99abcf,65faeab4bf35ea,0,0,53.32,0,0,0,0,0,0,0,1445,solo,95,1504,0,0,0,0,0,0,135.2,3,0,0.2421
9ccde3a63e7b39,7e957afb44b827,a3cf058f0f9a16,0,2,117.5,0,0,0,1403,0,0,0,1373,squad,27,-1,0,0,0,0,0,0,1930,3,1494,0.9231
476b4e4e31bb1c,87fb3135ebbc3b,cc3c1be4c273e4,0,0,0,0,0,1,0,0,0,0,1383,duo-fpp,45,1483,0,0,0,0,0,0,541.2,2,0,0.3778
b7420099efcd2e,02c37ca59f27f4,cfddb9dd0ad6af,0,0,0,0,0,0,1000,0,0,0,1419,duo,44,-1,0,0,0,0,0,0,23.27,0,1500,0.0217
9704daf7904093,664a326c0e4234,54d3c32ce4547c,2,3,415.6,2,0,6,0,2,1,123.3,1411,squad-fpp,27,1497,0,0,0,65.74,0,0,1290,4,0,0.7407
97c618f3dd3210,d538d3e82ee089,954c817530bf16,0,2,0,0,0,1,0,0,0,0,1869,squad-fpp,28,1496,0,0,0,0,0,0,3213,4,0,0.6429
969ccc572148b2,460f102c407d19,f34e6d2d8e6511,0,2,34.91,0,0,3,1313,0,0,0,1822,squad-fpp,25,-1,0,2086,0,0,0,0,723.7,7,1542,0.52
dd4d7977e25a88,a6abbd24501614,66d63f434e94b0,1,0,208.5,1,1,0,0,1,1,6.763,1373,duo-fpp,46,1511,1,0,0,0,0,0,197.2,2,0,0.2979
d66ff2f455105a,7b1cc4d8de0afd,f0f45a54122345,0,0,24,0,0,0,0,0,0,0,1882,solo,88,1475,0,0,0,0,0,0,12.92,2,0,0.0319
11dd2113891c6b,62c5159a350964,da394022f9101a,0,0,68.37,0,0,0,1350,0,0,0,1501,duo,45,-1,0,0,0,0,0,0,425,2,1527,0.3404
7cff64a83e566a,879269cfe4125f,7a5b273fc19841,0,3,195,0,0,4,0,1,1,12.2,1363,squad,24,1485,0,396.6,0,0,0,0,2456,3,0,0.7826
dbddb86bd335fd,ef2da6ec132d79,972ad65a017acd,0,0,0,0,0,0,1448,0,0,0,1434,squad-fpp,25,0,0,0,0,0,0,0,24.7,0,1481,0.0741
b13690aab04312,96fc3948c770b2,5cf0d17dd2fd97,0,0,122,1,0,0,0,0,0,0,1911,squad-fpp,24,1343,0,0,0,0,0,0,37.97,1,0,0.48
55841078de5b20,88f78df204df90,4b3d36eba8acf7,0,0,0,0,0,0,1000,0,0,0,1764,solo-fpp,94,-1,0,0,0,0,0,0,43.27,1,1500,0.1158
654a8c4c42f681,1286a413cc3254,fe2bd36fc36112,1,5,199.5,0,2,5,0,3,1,101.6,1880,squad,27,1450,1,3472,0,0,0,0,3051,12,0,0.9231
684a13808192d3,88f8ad91971a13,088a24aefbaec6,0,5,100,1,0,1,0,0,0,0,1352,squad-fpp,27,1521,1,0,0,0,0,0,3809,5,0,0.8889
cf94640727e68a,b2ba0b3a7f60a2,56fedb6446ad77,0,1,0,1,0,1,0,0,0,0,1872,duo-fpp,48,1500,0,395.9,0,0,0,0,2309,4,0,0.6042
f83e2582b42a88,8cec3c5e6ee6fc,a8ca13c577f135,0,0,0,0,0,0,0,0,0,0,1334,squad-fpp,29,1395,0,0,0,0,0,0,278.4,2,0,0.25
583a6d8bde4066,ba475fba2b96f3,74cba5d1eba258,0,0,0,0,0,0,1093,0,0,0,1895,squad-fpp,31,-1,0,0,0,0,0,0,113.6,3,1467,0.1667
0805e009596725,fa48de0713a50a,349001bb173133,0,9,265.8,3,1,2,0,3,2,18.63,1374,duo-fpp,47,1469,2,0,0,0,0,0,2640,6,0,0.9583
e34fe21b55d875,9b1826d42221c1,649a068541fbb3,0,1,91.85,0,1,1,1000,1,1,49.97,1304,solo-fpp,97,-1,0,0,0,0,0,0,801,7,1500,0.6598
8fcc845cea3cbd,9051aaa626884b,456c56bb877b6c,0,0,100,1,0,1,1500,1,1,11.83,1449,duo-fpp,47,-1,0,0,0,0,0,0,1277,1,1592,0.5106
7e66002ab5c89e,44effda77485e3,8.41E+20,1,3,57.35,0,0,2,0,0,0,0,1374,solo-fpp,83,1504,0,0,0,0,0,0,3062,8,0,0.8902
776e8aa781cef4,ff3bf148142e00,7b06442d9fae78,0,0,0,0,0,0,0,0,0,0,1294,squad-fpp,28,1500,0,0,0,0,0,0,72.27,1,0,0.0714
62a81356118787,daf54b554aee4a,6d09fb8fc2a999,0,0,48.91,1,0,0,0,0,0,0,1338,duo-fpp,46,1504,0,0.4323,0,0,0,0,211.7,1,0,0.1957
21add5f5656101,a63df44348cc85,7f5bb369593546,0,0,0,0,0,0,1456,0,0,0,1318,squad-fpp,29,-1,1,0,0,11.58,0,0,137.6,2,1558,0.069
1365c8b6716c0e,f601cd980215f8,30bc11fc5be10c,0,0,178,1,0,0,1469,1,1,4.246,1773,squad-fpp,25,-1,0,466.5,0,0,0,0,287.3,2,1556,0.64
1ee4848a328dfa,bdadea7f6ebe12,005908fb69efc4,0,1,137.8,1,0,0,0,2,2,13.41,1784,duo-fpp,47,1597,1,0,0,0,0,0,1176,4,0,0.6739
6b1d6d85b4f701,26969250c111db,74ef2cefe4fd65,0,0,0,0,0,0,0,0,0,0,1898,duo-fpp,46,1544,0,0,0,0,0,0,179.8,0,0,0.0612
47ce4055e04087,bc6a90eda5efe7,688372eabad5ee,0,0,0,0,0,0,1301,0,0,0,1810,squad-fpp,29,-1,0,0,0,0,0,0,143.1,1,1511,0
